,address,city,latitude,longitude,name,postal_code,review_count,stars,state
144629,"6125 W Tropicana Ave, Ste F",Las Vegas,36.0993613,-115.2266356,Fat Moe's Pizza & Wings,89103,108,3.5,NV
144646,1108 N Cunningham Ave,Urbana,40.124186,-88.2004984,Domino's Pizza,61802,5,3.0,IL
144668,13024 Eastfield Rd,Huntersville,35.383842,-80.78614,Marco's Pizza,28078,34,3.5,NC
144673,4321 E Baseline Rd,Gilbert,33.3780196,-111.7413942,Pizini,85234,12,3.5,AZ
144702,509 Painters Run Rd,Pittsburgh,40.361997,-80.065016,Crust! Cafe and Pizzeria,15228,54,4.0,PA
144726,"8060 South Rainbow Blvd, Ste 130",Las Vegas,36.0417005407,-115.2419085186,Rosati's,89139,176,3.5,NV
144739,5848 Mayfield Rd,Cleveland,41.5196863,-81.4687118,Giuseppes Pizza & Subs,44124,14,4.0,OH
144792,580 Progress Avenue,Toronto,43.7777285062,-79.2545693769,Scaddabush Italian Kitchen & Bar,M1P 2K2,143,3.0,ON
144860,1900 Monongahela Ave,Pittsburgh,40.421732,-79.890584,Maldini's Taste of Italy,15218,14,3.0,PA
144862,633 S Main St,De Forest,43.2393613,-89.342612,Pizza Hut,53532,4,4.0,WI
144900,2810 Masson,Montréal,45.5471649953,-73.5754686221,F+F Pizza,H1Y 1W8,3,4.0,QC
144975,5266 Williamsburg Way,Fitchburg,43.0245875,-89.4689968,Picasso's,53719,44,3.5,WI
144989,15475 W McDowell Rd,Goodyear,33.4626907,-112.3918003,Barro's Pizza,85395,137,4.0,AZ
144991,1610 E Carson St,Pittsburgh,40.4288326,-79.982204,Gino's Pizza,15203,27,2.0,PA
145070,"525 N Estrella Pkwy, Ste 105",Goodyear,33.452173,-112.391747,Brother's Pizza Express,85338,7,2.5,AZ
145080,9614 Monroe Rd,Charlotte,35.1408488,-80.7402718,Pizza Hut,28270,12,2.5,NC
145082,11822 Frankstown Rd,Pittsburgh,40.4689157,-79.8235826,Domino's Pizza,15235,12,2.5,PA
145089,3100 Winston Churchill Boulevard,Mississauga,43.5247563,-79.6851138,Little Caesars Pizza,L5L 2V7,3,4.0,ON
145120,2880 S Las Vegas Blvd,Las Vegas,36.137457,-115.164796,Pizzeria,89109,89,3.0,NV
145124,18555 N 59th Ave,Glendale,33.652494,-112.1855426,Rosati's Pizza,85308,49,2.5,AZ
145155,"1248 Dundas Street E, Suite 14",Mississauga,43.606098,-79.586291,Wacky Wings,L4Y 2C5,96,3.0,ON
145251,6149 N Scottsdale Rd,Scottsdale,33.5266038,-111.924627,Humble Pie,85250,286,3.5,AZ
145294,1630 Albion Road,Toronto,43.7420621,-79.5933844,Pizza Hut,M9V 5H5,3,1.5,ON
145309,796 Dundas Street W,Toronto,43.6519697,-79.408214,Ciccio's Pizza and Pasta,M6J 1V9,25,3.5,ON
145342,17335 Yonge Street,Newmarket,44.0509459606,-79.4786035952,Tom & Jerry's Bistro - Newmarket,L3Y 8Z2,12,3.5,ON
145344,1223 Rue du Square-Phillips,Montréal,45.5040151,-73.5681775,Il Focolaio,H3B 3E9,340,4.5,QC
145355,152 Rue Prince Arthur E,Montréal,45.5152979105,-73.5712410018,Juste à Coté,H2X 1B7,6,4.0,QC
145364,19772 W 130th St,Strongsville,41.27752,-81.7851835,East of Chicago Pizza,44136,5,3.5,OH
145410,"20 Montée Robert, Suite 101",Saint-Basile-Le-Grand,45.5271032,-73.2881183,La Pizz' Super Choix,J3N 1L7,5,3.0,QC
145411,"60 Crowfoot Crescent NW, Unit 105",Calgary,51.1260293,-114.1974154,Red Rock Bar & Grill,T3G 3J9,7,3.5,AB
145417,"4770 W Ann Rd, Ste 6",North Las Vegas,36.2619982,-115.2067474,Marco's Pizza,89031,42,3.5,NV
145427,1150 Wildlife Lodge Rd,New Kensington,40.581842,-79.7115474,Perry Di Pizzaman's,15068,10,4.5,PA
145436,7314 Lakeshore Blvd,Mentor,41.7000775,-81.3788523,Longo's Italian Restaurant,44060,21,3.5,OH
145453,600 Saddletowne Circle NE,Calgary,51.1258827,-113.945277,Pizza 73,T3J 5M1,8,3.0,AB
145565,1281 W 9th St,Cleveland,41.4996306,-81.7006401,Gillespie's Map Room,44113,132,3.5,OH
145629,9915 W McDowell Rd,Avondale,33.46409,-112.27326,Pieology Pizzeria,85392,139,4.0,AZ
145631,1615 Golden Gate Plz,Mayfield Heights,41.5161816,-81.4497215,Chuck E.Cheese's,44124,8,3.0,OH
145634,"8525 W Grand Ave, Ste 17",Peoria,33.585613,-112.243924,Nuestros Famous Pizza & Wings,85345,24,3.5,AZ
145636,4350 Mayfield Rd,Cleveland,41.520088200000004,-81.5234396,Geppetto's Pizza & Ribs,44121,12,3.0,OH
145650,8611 Weston Road,Woodbridge,43.811244,-79.55257,Desserts Plus,L4L 9P1,80,3.0,ON
145763,784 Boulevard Curé-Labelle,Laval,45.5390479,-73.746979,Pizza 4 Frères,H7V 2V3,3,4.0,QC
145832,"5000 Forbes Ave, 2nd Fl",Pittsburgh,40.4434658,-79.9434567,Skibo Cafe,15213,11,2.5,PA
145852,3655 Concord Pkwy S,Concord,35.3710028731,-80.663373985,Garofola's Italiano,28027,49,3.0,NC
145891,"9401 Jane Street, Suite 119",Vaughan,43.835455,-79.532298,Zona Caffe,L6A 4H7,13,4.5,ON
145908,7046 Rue Saint-Hubert,Montréal,45.5399708,-73.6116652,Domino's Pizza,H2S 2M9,4,3.0,QC
145911,"Rue Notre-Dame Ouest, Suite 4400",Montréal,45.4747578527,-73.5868871212,F+F Pizza,H4C,28,3.0,QC
145953,"9320 W Flamingo Rd, Ste 2",Las Vegas,36.115198,-115.294037,Sorelle Pizza and Pasta,89147,26,4.5,NV
145989,934 The Queensway,Etobicoke,43.624414,-79.5120615,Wize Guyz Pizza,M8Z 1P4,8,3.0,ON
146023,202 Moon Clinton Rd,Moon Township,40.5131377,-80.223404,Angelia's Pizza,15108,36,4.0,PA
146030,6313 Yonge Street,North York,43.7957896,-79.4192332,Roses New York,M2M 3X7,22,3.0,ON
146035,9520 Diamond Centre Dr,Mentor,41.7143405,-81.2982528,Guilio Bonazza's Pizzeria,44060,28,3.5,OH
146046,"2225 Village Walk Dr, Ste 181",Henderson,36.0214603348,-115.0858668028,Bella Vita,89052,364,4.0,NV
146052,187 Heighbourne Road,Toronto,43.7044927,-79.4070672,Simpatico Cibo e Vino,M5P 2J8,4,4.0,ON
146073,1015 Centre Street NW,Calgary,51.061215,-114.062783,Domino's Pizza,T2E 2P8,5,4.0,AB
146110,3113 Broadway,Lorain,41.4421884,-82.1642033,Rosie's Pizza Palace,44055,11,3.5,OH
146136,4455 Paradise Rd,Las Vegas,36.110267,-115.155337,Pizza Forte,89169,82,3.5,NV
146147,"7131 West Ray Rd, Ste 23",Chandler,33.318244,-111.965609,Grimaldi's Pizzeria,85226,241,4.0,AZ
146155,7500 E Pinnacle Peak Rd,Scottsdale,33.698999,-111.918495,Spiga Cucina,85255,417,4.0,AZ
146176,1400 O'Connor Drive,Toronto,43.7133280212,-79.3076661229,Papa John's,M4B 2T8,4,4.0,ON
146224,2570 Boulevard Rosemont,Montréal,45.5472015,-73.585244,Mikes,H1Y 1K7,3,2.0,QC
146285,"565 College Drive, Suite C",Henderson,36.0143046,-114.964348,Papa Murphy's,89015,27,4.0,NV
146321,13824 W McDowell Rd,Goodyear,33.4654721,-112.3560366,Gus's New York Pizza & Bar,85395,14,3.0,AZ
146348,"6510 Boulder Hwy, Bldg F, Suite 102",Las Vegas,36.0832757188,-115.0322994557,Pizza Hut,89122,39,2.0,NV
146364,10520 S Eastern Ave,Henderson,36.0004729,-115.1055811,Blaze Fast-Fire'd Pizza,89052,491,4.5,NV
146379,7804 N 27th Ave,Phoenix,33.5513424,-112.1169946,Super Pizza Bros.,85051,16,4.0,AZ
146409,352 Doug Duncan Drive,Newmarket,44.0520735003,-79.4555596992,Sparro Ristorante,L3Y 0C1,14,3.5,ON
146461,642 E. Horizon Drive #130,Henderson,36.0121407,-114.964577,Pizza Hut,89015,23,2.5,NV
146531,50 Courtneypark Drive E,Mississauga,43.6364594245,-79.692366819,Boston Pizza,L5T 2Y3,27,3.0,ON
146619,"19420 N 59th Ave, Ste C117",Glendale,33.6621745,-112.1878351,Bottega Pizzeria Ristorante,85308,269,4.5,AZ
146629,"10135 E Via Linda, Ste C112",Scottsdale,33.573484,-111.8621684,Piccolo Family Italian Ice,85258,39,4.5,AZ
146682,"1340 E 8th St, Ste 104",Tempe,33.419568,-111.916097,Four Peaks Brewing,85281,2189,4.5,AZ
146728,14 Cottonwood Dr,Blue Diamond,36.0468381,-115.4071073,Cottonwood Station Eatery,89004,53,4.5,NV
146781,51 Niagara Street,Toronto,43.6416947,-79.4020503,Domino's Pizza,M5V 1C2,22,2.0,ON
146856,5208 Farwell St,McFarland,43.014068,-89.293226,Rock'n Rollz,53558,6,3.5,WI
146913,3310 S Nellis Blvd,Las Vegas,36.1292784516,-115.0643773383,Joey's Pizza,89121,56,2.5,NV
146993,20920 Torrence Chapel Rd,Cornelius,35.488581,-80.874231,Prosciutto's Pizzeria & Pub,28031,97,3.5,NC
147058,602 W North St,De Forest,43.2532756,-89.356575,Casey's General Store,53532,9,4.0,WI
147091,5884 Rue Jean Talon E,Montreal,45.5858272,-73.5797516,La Bella Italiana,H1S 1M2,23,4.5,QC
147134,8345 W. Glendale,Glendale,33.5371177473,-112.2394554147,Little Caesars Pizza,85305,7,3.0,AZ
147188,1939 S Val Vista Dr,Mesa,33.3807004,-111.7534005,Streets of New York,85204,3,5.0,AZ
147204,1026 S Gilbert Rd,Gilbert,33.331044,-111.791284,BoomBozz Taphouse,85296,78,4.0,AZ
147217,1381 W Sunset Rd,Henderson,36.0631269,-115.0453743,PizzaRev,89014,207,4.0,NV
147273,214 E Camelback Rd,Phoenix,33.5095307,-112.0701095,Streets of New York,85012,123,3.0,AZ
147301,4704 26 Avenue SW,Calgary,51.0308369,-114.1532614,Howie's Pizza,T3E 0R2,8,4.0,AB
147310,1550 Kingston Road,Pickering,43.8434513311,-79.0817745048,PIE Wood Fired Pizza Joint,L1V 1C3,33,3.0,ON
147375,1500 Royal York Road,Etobicoke,43.692127,-79.532028,Pizza Nova,M9P 3B6,6,3.5,ON
147421,1368 Ridge Rd,Hinckley,41.239174,-81.7453502,Fosters Tavern of Hinckley,44233,21,3.5,OH
147459,"5841 E Lake Mead Blvd, Ste C",Las Vegas,36.1957912,-115.0448151,Tropicana Pizza,89156,68,3.5,NV
147473,2177 Yonge Street,Toronto,43.7051768,-79.397814,Pi Co,M4S 2A9,24,3.5,ON
147481,1374 Copley Rd,Akron,41.0841492,-81.5713295,Gino's Pizza,44320,13,3.5,OH
147529,627 W Bagley Rd,Berea,41.3713969,-81.8751918,Jo Jo Carloni's Italian Restaurant & Pizzeria,44017,121,4.5,OH
147530,8450 Westcliff Dr,Las Vegas,36.174425,-115.277036,Big Burgers & Pizza,89145,5,3.5,NV
147559,545 King Street W,Toronto,43.6442169,-79.398686,Pizzeria Libretto,M5V 1M1,87,4.0,ON
147570,16061 Macleod Trail Se,Calgary,50.9064840521,-114.0668181641,East Side Mario's,T2Y 3S5,19,2.0,AB
147644,2724 N Green Valley Pkwy,Henderson,36.069586,-115.080631,Enzo's Pizza & Ristorante,89014,167,3.0,NV
147675,131 W Wilson St,Madison,43.070715,-89.3832104,Paisan's,53703,171,3.0,WI
147689,7202 Mineral Point Rd,Madison,43.0607561,-89.5067919,Old Chicago,53717,31,3.0,WI
147693,"175 North Stephanie St, Ste 160",Henderson,36.0403026412,-115.0475952275,Papa Murphy's,89074,43,4.0,NV
147745,5812 Main Street,Stouffville,43.9679015494,-79.2621909454,ViPei Bistro,L4A 2S9,43,4.0,ON
147759,3000 St Clair Ave,Cleveland,41.5122925659,-81.6719709244,Crust,44103,32,4.0,OH
147889,"4830 Sheppard Avenue E, Unit 10",Toronto,43.7924155,-79.2498284,Nugget Pizza and Wings,M1S,4,4.0,ON
147893,1248 Avenue Bernard,Outremont,45.5200774394,-73.6084038019,Pizzéria N° 900 Bernard,H2V 1V6,33,3.0,QC
147973,205 12 Avenue SW,Calgary,51.0414782,-114.0657806,Awesome Kitchen,T2R 0G9,15,4.0,AB
147986,1955 West Baseline Road,Mesa,33.3775636,-111.8768373,Papa Murphy's,85202,22,4.0,AZ
148075,"2040 S Alma School Rd, Ste 1",Chandler,33.2748619914,-111.859771374,Rosati's Pizza,85248,65,3.0,AZ
148180,"840 S Rancho Dr, Ste 15",Las Vegas,36.1616956,-115.1732142,Anthony & Mario's Broadway Pizzeria,89106,323,4.0,NV
148357,1910 Village Center Cir,Las Vegas,36.1931766054,-115.3042259013,Rocco's NY Pizzeria,89134,127,3.5,NV
148403,580 E Windmill Ln,Las Vegas,36.0431806249,-115.1502129436,Pizza Natali,89123,108,4.0,NV
148503,1401 Central Ave,Charlotte,35.2210244,-80.8148537,Midwood Smokehouse,28205,1474,4.5,NC
148541,628 Smithfield St,Pittsburgh,40.4421456,-79.9970018,Villa Reale Pizzeria & Restaurant,15222,40,3.0,PA
148570,33 N Miller,Mesa,33.4159602,-111.8084871,LJ's Pizza Restaurant,85203,29,4.5,AZ
148573,5268 Memorial Dr NE,Calgary,51.0535682519,-113.9568582023,Dover Pizza & Steak House,T2A 2R1,5,4.5,AB
148626,"210 East Trade Ctr, Ste C-149",Charlotte,35.225324,-80.842187,La Tagliatella EpiCentre,28202,54,3.5,NC
148628,"2263 N Green Valley Pkwy, Ste 1",Henderson,36.0614,-115.0559,Fire it Up! Gourmet Pizza,89014,3,2.5,NV
148639,7319 Matthews Mint Hill Rd,Charlotte,35.1753914,-80.6547581,Hawthorne's NY Pizza & Bar,28227,92,3.5,NC
148702,"4129 E Van Buren St, Ste 105",Phoenix,33.7018232808,-112.163535,Panini Bread and Grill,85008,13,5.0,AZ
148755,255 W Martin Luther King Blvd,Charlotte,35.2258610579,-80.8477123135,Mellow Mushroom,28202,199,3.0,NC
148815,5101 Mayfield Rd,Cleveland,41.5203202,-81.4956498,Tasty Pizza,44124,40,3.0,OH
148833,4232 W Bell Rd,Glendale,33.6399444,-112.1497746,Papa John's Pizza,85308,9,3.5,AZ
148856,"45 Edenwold Drive NW, Unit 120",Calgary,51.126563,-114.138937,Everest Curry and Pizza,T3A 3S8,7,5.0,AB
148874,445 Marks St,Henderson,36.0578113,-115.0379276,Carmine's,89014,55,3.0,NV
148883,3124 Las Vegas Blvd N,Las Vegas,36.2144129138,-115.0975877759,Sofia's Pizza,89115,19,2.5,NV
148931,"532 1 Avenue NE, Suite 104",Airdrie,51.2930276,-114.0020844,Pasta La Vista,T4B 0R6,6,3.5,AB
148992,8501 N 7th St,Phoenix,33.5607669,-112.0648466,Domino's Pizza,85020,18,2.5,AZ
149028,8610-F Camfield St,Charlotte,35.052884,-80.815583,Hungry Howie's Pizza,28277,14,2.5,NC
149042,"9853 Johnnycake Ridge Rd, Ste 5, Concord Plaza Shopping Center",Mentor,41.6736368,-81.2827667,P & P's Pizzeria New York Style,44060,23,4.0,OH
149044,6440 N Durango Dr,Las Vegas,36.2777222,-115.2863093,North End Pizza,89149,329,3.5,NV
149047,"3450 W Chandler Blvd, Ste 5",Chandler,33.3057347,-111.9016653,Pieology Pizzeria,85226,189,4.5,AZ
149079,15102 Highway 48,Whitchurch-Stouffville,44.0339262,-79.2964,Nonno Crupi's Pizza,L4A 1R1,19,4.5,ON
149093,1 Wexford Road,Brampton,43.7099144,-79.7908416,Domino's Pizza,L6Z 2W1,6,4.0,ON
149109,75 Yorkville Avenue,Toronto,43.6710199,-79.3910854,Trattoria Nervosa,M5R 1B8,289,3.5,ON
149124,2031 W Sunset Rd,Henderson,36.0692897,-115.0699059,E-String Poker Bar,89014,134,3.5,NV
149185,320 Sewickley Oakmont Rd,Pittsburgh,40.5383029873,-80.0497115747,Sir Pizza,15237,55,3.0,PA
149202,"735 N Gilbert Rd, Ste 142",Gilbert,33.3616118821,-111.7896769568,Little Caesars Pizza,85234,11,2.5,AZ
149219,7117 E 3rd Ave,Scottsdale,33.495978,-111.927635,KISS Back East Pizza and Beef Joint,85251,13,4.0,AZ
149236,914 Rue Sherbrooke O,Montréal,45.503146,-73.574941,Pannizza,H3A 1G3,26,4.0,QC
149260,7345 Center St,Mentor,41.6707258,-81.3394589,Slice Pizzeria,44060,20,3.5,OH
149341,"7345 Arroyo Crossing Pkwy, Ste 100",Las Vegas,36.063237,-115.252315,Sammy's Woodfired Pizza and Grill,89113,256,4.0,NV
149342,"2975 E Ocotillo Rd, Ste 15",Chandler,33.2457811022,-111.7902050167,Little Caesar's,85249,11,2.5,AZ
149363,285 Mont-Royal Avenue E,Montréal,45.5227883,-73.5841461,Pizzéria Roméo,H2T 1P6,34,3.5,QC
149388,16210 Detroit Ave,Lakewood,41.485572,-81.8107967,Hungry Howie's Pizza,44107,27,3.5,OH
149473,27093 Bagley Rd,Olmsted Falls,41.3719855,-81.942507,Uncle Als Pizza,44138,13,4.0,OH
149626,28 W Steuben St,Crafton,40.4382419,-80.0682068,Portofino's,15205,30,3.0,PA
149627,4141 Dixie Road,Mississauga,43.6255228,-79.604745,Little Casears Pizza,L4W 1V5,4,4.0,ON
149851,"414 S Mill Ave, Ste 118",Tempe,33.4320067,-111.9408478,414 Pub & Pizza,85281,160,3.5,AZ
149898,7580 Fredle Dr,Painesville,41.663784,-81.2409927,Panini's Bar & Grill,44077,39,3.0,OH
149983,3945 E Camelback Rd,Phoenix,33.5089856,-111.9960776,Giant Rustic Pizza,85018,141,4.0,AZ
149991,2018 33 Avenue SW,Calgary,51.024178,-114.1079203,Fergus & Bix Restaurant and Beer Market,T2T 1Z4,29,3.5,AB
150003,"7122 E Greenway Pkwy, Ste 120",Scottsdale,33.623525,-111.927606,Queen Creek Olive Mill Marketplace,85254,32,4.5,AZ
150029,1304 5th Ave,Pittsburgh,40.4385205,-79.9879582,Pizza Milano,15219,92,3.0,PA
150063,34840 Vine St,Eastlake,41.642542399999996,-81.4403333,Wing Spot Eastlake,44095,3,3.5,OH
150073,3130 Dallas High-Shoals Rd,Dallas,35.3187899,-81.1896488,Domino's,28034,6,4.0,NC
150079,609 E Adams St,Phoenix,33.449499,-112.0658526,Bar Bianco,85004,89,4.5,AZ
150100,1428 N Scottsdale Rd,Tempe,33.4450556,-111.9268986,Oliveo Pizza,85281,80,3.0,AZ
150204,4485 South Jones Blvd,Las Vegas,36.10750643,-115.2256395627,Viola's Tavern,89103,14,3.5,NV
150285,322 Fremont St,Las Vegas,36.1701714,-115.1420862,Piccadilly Pizza Fremont,89101,84,2.5,NV
150321,"The Venetian Resort-Hotel-Casino, 3377 Las Vegas Blvd. South, Ste 2440",Las Vegas,36.1218632,-115.1696491,Canaletto Ristorante Veneto,89109,69,3.5,NV
150323,8407 Elbow Drive SW,Calgary,50.9791073711,-114.083485297,Western Pizza Express,T2V 1K8,12,3.0,AB
150341,111 Richmond Street W,Toronto,43.6503522,-79.3837951,Assembly Chef's Hall,M5H 2G4,191,4.0,ON
150373,20910 Catawba Ave,Cornelius,35.4834843,-80.8669017,Classic Bride & Formals,28031,27,4.5,NC
150410,1562 Akron Peninsula Rd,Akron,41.1371133,-81.548506,Max McQ's,44313,6,3.5,OH
150435,1180 Boulevard de Maisonneuve O,Montréal,45.5003742,-73.5752947,Piazza Del Sogno,H3A 1N5,28,4.0,QC
150485,1525 5th Ave,Pittsburgh,40.4387245178,-79.9843521118,Pizza Care,15219,4,2.0,PA
150494,7111 E 5th Ave,Scottsdale,33.4980414,-111.9280435,Best of Italy - Pizza & Subs,85251,57,2.5,AZ
150535,5920 Steubenville Pike,Mc Kees Rocks,40.4488859,-80.1420651,Bronze Hood Lounge,15136,24,3.0,PA
150612,1120 Centre Street NE,Calgary,51.0624121,-114.0625259,Shiraz Persian Cuisine,T2E 2R2,54,4.0,AB
150621,2203 County Rd 3000 N,Gifford,40.312407,-88.039695,Stagecoach At Gordyville,61866,9,3.0,IL
150623,"6002 N 67th Ave, Ste 102",Glendale,33.5243379,-112.2037058,Papa Murphy's,85301,4,5.0,AZ
150662,14316 Reese Blvd W,Huntersville,35.4080427766,-80.8630929056,Jet's Pizza,28078,47,4.0,NC
150683,2080 Saw Mill Run Blvd,Pittsburgh,40.3922377,-79.997446,DiCarlo's Original Pizza,15210,11,4.5,PA
150696,109 Brookline Blvd,Brookline,40.3979392,-80.0261906,Angelina's Pizzeria,15226,38,3.5,PA
150896,308 36th St,McKeesport,40.3280064,-79.8399101,Tillie's Restaurant & Chantillie Lounge,15132,67,4.0,PA
150930,1130 Queen Street E,Toronto,43.6625454,-79.3348208,Stratengers,M4M 1L1,52,3.5,ON
150992,202 Fremont St,Las Vegas,36.1701440483,-115.1433690353,Chicago Brewing Company,89101,254,4.0,NV
151039,"5127 W Indian School Rd, Ste 167A",Phoenix,33.493736,-112.16999,Presto,85031,17,4.0,AZ
151076,9306 Albemarle Rd,Charlotte,35.2106806,-80.6861414,Big Al's Pub & Grubberia,28227,37,3.5,NC
151092,703 Washington Rd,Pittsburgh,40.380192,-80.044459,Il Pizzaiolo,15228,277,4.0,PA
151094,1430 Major Mackenzie Drive  W,Vaughan,43.8622012,-79.4860528,Pizza Pizza,L6A 1S2,3,2.5,ON
151100,1648 Queen Street W,Toronto,43.639388,-79.443082,Amicos Pizza Ristorante,M6R 1B2,39,3.0,ON
151103,"4640 Paradise Rd, Ste 8",Las Vegas,36.1053642,-115.150647,Milano's Pizzeria,89169,5,2.5,NV
151139,2 Murray Street,Toronto,43.6562796349,-79.3906696122,Bread & Bowl,M5G 1X5,31,4.0,ON
151149,"2902 N 68th St, Ste 100",Scottsdale,33.4805337,-111.9349845,Pizza Re,85251,87,3.5,AZ
151237,13812 Cinnabar Pl,Huntersville,35.4133017,-80.8338346,Harvey's Bar and Grill,28078,74,4.0,NC
151254,2100 Bloor Street W,Toronto,43.6526222,-79.4710037,Pizza Hut,M6S 4Y7,13,2.0,ON
151256,6565 S Fort Apache Rd,Las Vegas,36.0690889,-115.2988065,Carmine's Pizza Kitchen,89148,193,4.5,NV
151266,2002 Pankratz St,Madison,43.1204993796,-89.3537917796,Ale Asylum,53704,272,4.0,WI
151281,3935 S Durango Dr,Las Vegas,36.119237,-115.279672,Pt's Pub,89147,47,3.0,NV
151310,640 42 Avenue SE,Calgary,51.0165048,-114.0494154,Coco Brooks - Highfield Industrial Park,T2G 1Y6,20,4.5,AB
151331,6588 Boulevard Monk,Montréal,45.453028,-73.593794,Pizza Nino,H4E 3J1,16,4.0,QC
151389,1 Old Mill Drive,Toronto,43.6487175,-79.4861836,Goodfellas,M6S 0A1,42,3.5,ON
151410,150 John St,Toronto,43.6492277,-79.3912092,Blaze Fast-Fire'd Pizza,M5V 3C3,14,4.0,ON
151411,"Paradise Marketplace, 3870 E Flamingo Rd",Las Vegas,36.1163431,-115.0905562,The Saucy Tomato,89121,22,2.5,NV
151418,38 E Main,Carnegie,40.4072133,-80.086786,Sunset Pizza & Grille,15106,25,4.5,PA
151504,8970 Covenant Ave,Pittsburgh,40.5701377005,-80.0228508836,BJ's Restaurant & Brewhouse,15237,246,3.0,PA
151542,1528 Danforth Avenue,Toronto,43.6833225,-79.3248004,Gerrard Pizza,M4J 1N4,21,3.0,ON
151590,"7135 E Camelback Rd, Ste 160",Scottsdale,33.5010512566,-111.9284895333,Sauce Pizza & Wine,85251,266,3.5,AZ
151712,12501 Apex Great Basin Way,Las Vegas,36.381974,-114.896954,Godfathers Pizza,89165,7,4.0,NV
151725,"14532 Pearl Rd, Ste 102",Strongsville,41.3093006,-81.8357013,Blue Moon Yoga Studio,44136,3,5.0,OH
151738,43 E Green St,Champaign,40.1097893,-88.2408101,Jimmy John's,61820,18,3.0,IL
151805,2811 Lake Shore Boulevard W,Toronto,43.601733,-79.5008951,Domino's Pizza,M8V 1H6,10,3.0,ON
151808,3724 E Indian School Rd,Phoenix,33.4956620524,-112.0010075757,My Slice of the Pie Pizzeria,85018,318,4.5,AZ
151948,115 Forbes Ave,Pittsburgh,40.4410274,-80.003365,Fat Tommy's Pizzeria,15222,19,3.5,PA
152025,"4245 S Arizona Ave, Ste 5",Chandler,33.2442122484,-111.8405225873,Jet's Pizza,85248,98,4.0,AZ
152145,231 Rue Saint-Viateur O,Montréal,45.5230914,-73.601666,Pâtisserie Chez de Gaulle,H2T 2L6,15,4.5,QC
152167,10339 Perry Hwy,Wexford,40.6040406,-80.0511602,Freedom Pizza & Deli,15090,7,4.5,PA
152236,100 Keenan Ct,Verona,42.9945036348,-89.5178887086,Pizza Ranch,53593,22,3.5,WI
152254,710 W Trade St,Charlotte,35.2326000526,-80.8490900695,Bisonte Pizza,28202,74,4.0,NC
152271,"896 Corporate Way, Ste 460",Westlake,41.4689611466,-81.9033058192,Houlihans of Cleveland,44145,5,3.5,OH
152293,"7435 S Eastern Ave, Ste 110",Las Vegas,36.0239551533,-115.15036,Garden Cafe,89123,24,4.0,NV
152330,812 W Ann Rd,Las Vegas,36.26222,-115.153524,Pt's Gold,89031,53,3.0,NV
152354,7141 South Eastern Avenue,Las Vegas,36.0597198,-115.1192616,Round Table Pizza,89119,83,3.5,NV
152380,"2220 68 Street NE, Unit 758",Calgary,51.0693925,-113.934886,Wasim's Donair & Pizza,T1Y 6Y7,11,4.0,AB
152522,2311 Babcock Blvd,Pittsburgh,40.5133397,-80.0009868,Lupi's Famous Pizza,15237,13,4.5,PA
152559,1207 1st Street SW,Calgary,51.0412058,-114.0659739,Amantea Italian Restaurant and Market,T2R 0V3,12,4.0,AB
152597,5814 W Olive Ave,Glendale,33.568964,-112.183995,Pizza Patron,85302,8,3.0,AZ
152662,200 Crocker Park Blvd,Westlake,41.4598523374,-81.9520182548,Brio Tuscan Grille,44145,123,3.5,OH
152739,3343-A Boulevard des Sources,Dollard-des-Ormeaux,45.4849637,-73.7963187,Pizzéria Piccante,H9B 1Z8,4,4.0,QC
152740,3675 S Durango Dr,Las Vegas,36.1227559,-115.2795249,Soup's Chi-Town Kitchen,89147,5,3.0,NV
152746,"10860 W Charleston Blvd, Ste 190",Las Vegas,36.1612270133,-115.3329908374,Rocco's NY Pizzeria,89135,323,4.0,NV
152749,2000 Las Vegas Blvd S,Las Vegas,36.1481329465,-115.1557731628,Fellini's Ristorante,89104,201,4.0,NV
152779,3790 Las Vegas Blvd S,Las Vegas,36.1023786,-115.1745465,Sirrico's Pizza,89109,283,3.5,NV
152831,6555 Somerled Av,Montréal,45.4672014,-73.6390809,Atlas Pizza,H4V 1T1,6,3.0,QC
152841,1744 Chislett St,Pittsburgh,40.4851514,-79.9258397,Eddie's Pizza Haus,15206,15,4.0,PA
152936,289 Dundas St W,Toronto,43.6541957,-79.3910112,Pizzaiolo,M5T 1G1,15,3.0,ON
152953,9783 Ravenna Rd,Twinsburg,41.3129642,-81.4406331,Teresa's Pizza,44087,3,2.5,OH
152971,777 E Thunderbird Rd,Phoenix,33.607069,-112.063216,Isa's Pizza,85022,128,4.0,AZ
152992,"7155 S Rainbow Blvd, Ste 125",Las Vegas,36.0583338569,-115.2433191969,Grimaldi's Pizzeria,89118,554,4.0,NV
153067,"9853 Johnnycake Ridge Rd, Unit 8",Concord,41.6730588,-81.282699,Ridgewood Kitchen & Spirits,44060,11,4.5,OH
